,amp,X,Y
972,7987,4.4226646423339844e-05,-1.3709068298339844e-06
973,7994,4.4465065002441406e-05,-1.7881393432617188e-06
974,8002,4.5418739318847656e-05,-5.960464477539063e-08
975,8009,4.5299530029296875e-05,-1.7881393432617188e-06
976,8017,4.506111145019531e-05,-1.6093254089355469e-06
977,8024,4.464387893676758e-05,-1.9073486328125e-06
978,8032,4.482269287109375e-05,-2.1457672119140625e-06
979,8039,4.476308822631836e-05,-7.748603820800781e-07
980,8047,4.5180320739746094e-05,-8.940696716308594e-07
981,8054,4.470348358154297e-05,-1.1920928955078125e-06
982,8062,4.601478576660156e-05,-6.556510925292969e-07
983,8069,4.601478576660156e-05,-1.0132789611816406e-06
984,8077,4.5239925384521484e-05,-1.7881393432617188e-06
985,8084,4.5299530029296875e-05,-1.6689300537109375e-06
986,8092,4.601478576660156e-05,-1.4901161193847656e-06
987,8099,4.655122756958008e-05,-4.172325134277344e-07
988,8107,4.607439041137695e-05,-4.172325134277344e-07
989,8114,4.649162292480469e-05,5.960464477539063e-08
990,8122,4.70280647277832e-05,-8.344650268554688e-07
991,8129,4.6193599700927734e-05,1.1920928955078125e-07
992,8137,4.571676254272461e-05,-1.3709068298339844e-06
993,8144,4.6193599700927734e-05,-1.5497207641601562e-06
994,8152,4.565715789794922e-05,-1.3709068298339844e-06
995,8159,4.661083221435547e-05,1.1920928955078125e-07
996,8167,4.7266483306884766e-05,5.960464477539062e-07
997,8174,4.8160552978515625e-05,1.5497207641601562e-06
998,8182,4.8220157623291016e-05,1.0132789611816406e-06
999,8190,5.0127506256103516e-05,2.8014183044433594e-06
