# EMCCD raw fluorescence data file (1 ions, 2 traces)
# trace names: 'carrier dopp cool' 'carrier SB cool'
# format:
# | signalSlot | countcycle 1 .....
# |            | trace 0 | trace 1 |
# |            | ion 0   | ion 0   |
0.0001683	10	118.25	112.25	123.75	122.5	124	122.25	185.75	198.75	163.5	127.75	187	114	125.25	123.5	113	187	111.25	124	127	132	
0.00016929	10	113.75	192.75	185.75	168.75	126.25	114.75	163.25	115.25	162.75	129.25	115.5	121	116.25	155	118.25	111	169.75	180	167.5	121.75	
0.00017028	10	119.75	108.75	199	174.75	205.5	123.75	127.75	180	115.5	174.5	118.25	125.5	174.5	124.5	115	121.75	164.25	109.75	120.25	179.25	
0.00017127	10	174.5	184.75	114.75	165.75	178	116.25	177.5	173.75	162.25	121.75	120.25	120.25	127.25	114	184.25	123.5	114.75	118.75	191.25	133.25	
0.00017226	10	159	113	122.25	167.75	117	170	124	175	161.75	130.5	115.25	190.25	160.5	116.25	119.75	104.75	125.25	167	156	160.75	
0.00017325	10	196.5	174.25	190.5	162.75	172.75	121.75	112.75	170	178.75	172.25	117	117.75	111.25	123.25	198	177.5	117.75	121.25	176	183.25	
0.00017424	10	175.25	186	123	120.75	192.5	168.5	159	180.25	190.75	172	185.25	173.5	127.75	113.25	181.5	116.75	113.5	120.5	117	127.5	
0.00017523	10	177.25	126.5	129.5	184.5	188.5	168.25	123.75	127.75	115.5	122.25	112.5	176.5	177.5	126.75	116.25	123.75	120.25	115.75	155.25	208.5	
0.00017622	10	112.75	170.25	165.5	121.5	124.5	183	172.75	170.25	201.75	183.5	114.25	176.25	180	107.5	120.25	112	123	174.25	197.5	122.5	
0.00017721	10	172.5	173.75	119	170.75	110.25	167.5	112.25	181.75	107.5	173.25	119.75	118.5	170.5	159.75	115.25	188.25	127.5	116.5	110.5	191.5	
0.0001782	10	113.75	174.75	120.75	171.5	117.75	159	109.25	174.25	118.75	124.25	120.75	137.25	120.5	192	137.75	181.25	121.25	174.25	112.5	179.25	
0.00017919	10	121	180.5	176.5	190.75	171	111.25	169.25	195.75	165.5	169	167.5	171.25	114.75	118.75	184.75	116.75	173.25	173.25	183.75	175.25	
0.00018018	10	151.5	123	125.5	186	185.75	127	165.75	122.5	123.5	187	116.5	122.75	184	180	190.25	116	120.5	171	204.75	174	
0.00018117	10	130	115	118	171.75	126.5	189.75	118.5	172.25	171.5	162.5	172.5	214	168.75	109	197.25	125	186	177.5	125.75	179.75	
0.00018216	10	125.25	126.5	187.75	185.25	192.25	114.75	158.25	184	191.75	183.75	124.25	188	126	181.5	193.75	117.5	182.5	193.25	120.25	174	
0.00018315	10	180.25	114.25	112.5	120	109.5	171.75	118.75	183	112.75	166.25	182.25	108.75	181	170	110	130.25	183.5	120	132.75	191.75	
0.00018414	10	179.25	172.75	113.75	114.25	118.75	167.75	168.75	111.5	197.25	185.25	166.5	180.75	114	160	187	112.25	182.5	120.25	125.75	117	
0.00018513	10	116.75	128.25	115.25	171.25	163.25	178	170.25	120.5	118.75	185.5	117	160	134.5	122.75	117.5	114.25	127.75	117.25	109.75	125.75	
0.00018612	10	179.75	114	107	107.5	160.25	110.5	121	157.25	115.75	118.25	115.25	167.75	169	118.5	113.25	171.25	113	105.25	162	184.25	
0.00018711	10	164.5	120.25	121	165.75	115.75	118.5	178.25	192.25	159.5	193.5	115	121.25	121.5	195.75	111.25	112.5	194.25	171.25	170	164.5	
0.0001881	10	108.75	117.75	115.25	114	123	180.75	178.5	122.25	165	117.5	110.5	126	191	123.5	107.25	129	124.25	122	183	168.75	
0.00018909	10	113.75	196.5	115.5	117.5	188.75	112	181.25	112.25	203	177.75	113.5	123.25	116.75	115	123	124	130	107.25	123.5	122.25	
0.00019008	10	120.25	110.75	128.5	155	112.75	116	129	111.75	167.75	119	123	114	192.25	116.75	120.5	104.75	160.5	123.5	181.75	192.75	
0.00019107	10	130.25	119.25	125.25	201.25	122	174.75	111.25	113	117.25	118.25	112.5	113.75	181	161.25	174	113	126	183.75	119.75	115	
0.00019206	10	114	177.75	109	113	121.5	132.25	180.5	152.5	125.5	175.25	164	177.5	112	178.5	122	162.5	113.25	112.25	117.75	115.25	
0.00019305	10	136.25	114.5	112	112.5	119.25	178.25	178.75	194.5	166.25	182.75	188.75	174	115.25	113.5	115.75	119.5	184	116	132.5	108.25	
0.00019404	10	115	157	186	178.75	175	185	109.75	174.25	127.25	168	187.75	184.5	113.75	126.25	155.5	184.5	173.75	112.25	178.25	110.5	
0.00019503	10	111.25	181.75	116.25	176	168.75	120.75	130.25	111.75	156.75	108	115	164.75	179.75	122.5	127.75	110.5	113	113.25	182.75	165	
0.00019602	10	174.5	197.75	185.25	182	176.75	154.25	109	167.25	159	176.5	178	118.75	104.25	112.25	174	117.25	123.25	189.75	123.75	175.75	
0.00019701	10	126	210.25	121.75	185.75	169	179.75	120.25	181.75	116.5	164.75	169.75	167	125.75	126.25	114	115.75	169	199.75	176.5	129.75	
0.000198	10	189.75	118.25	178.25	191.75	186	191.75	121.25	192.25	115.5	184.25	112.25	208.25	123.5	194	188.5	170.75	192.5	161.25	194.75	145.75	
0.00019899	10	113.75	182.25	167.25	117.25	187.25	162.75	111.5	174.75	178.5	159.75	166	172.5	117	119.75	190.75	176	116.25	170.25	190	195.75	
0.00019998	10	197.5	189.5	129.75	106.25	118	190	188.5	139.5	117.25	181.75	125.5	108	118	172.5	161.75	168.5	111.5	166.75	125.5	184.25	
0.00020097	10	117.75	124	138.5	163.25	122.75	190.5	124.25	168	176.25	197.25	128.25	121	172.5	191.5	188.5	178.5	192	167.5	113.5	178.75	
0.00020196	10	181.25	126.5	110.5	181.5	119	179	191.75	171.5	113	111.75	120.75	185.25	118.25	116.5	120.5	116.75	186	113.5	183.25	113	
0.00020295	10	112.25	175.75	169	124.25	123	116.75	179.25	121	189.5	201.75	184.25	111.5	108.25	128	175.25	185.75	168.5	192.5	117.25	174.75	
0.00020394	10	117.25	121	179.25	120.25	181.25	132.5	164.5	160.75	133.25	124.5	112.5	119.75	189.25	118.5	180	175.75	109	124	199.75	168	
0.00020493	10	206.75	124.5	164.5	114.5	121	198	120.25	153.25	124	123.5	117	129.25	178.5	119.75	125.25	169.75	166.75	214.25	122.75	204.75	
0.00020592	10	203	179.75	178.75	171.75	112	115.5	122.25	119.25	194	185	182.25	119.75	114.75	192.75	118.75	108.75	124.5	120.25	201.25	143.25	
0.00020691	10	122.5	113.5	203.25	115.5	187.5	118.25	173	127.75	175.75	116.75	193.25	121.75	180.75	114	127.25	203.75	115.75	136	116.25	173.75	
0.0002079	10	157.75	149.25	168.25	121.25	125.75	116	112	119	113.25	183.5	120.5	183	169	120	196.25	188	110.5	118.25	168.5	115.5	
0.00020889	10	126	133.5	171.25	117.25	174	127.5	176	165.25	115.5	115	179.5	188	184	192.5	121.25	154	116.75	112.5	120	184.5	
0.00020988	10	119.75	122.25	193.5	168.5	118	196	120.25	134	165.5	127	182.75	131.75	109	185.5	144.75	128.75	194.75	115.75	182.25	167.25	
0.00021087	10	160.25	111	126.75	123.5	178.5	114.75	115	184	115.75	171.5	113.5	129.25	116.25	114.75	124.75	121.75	109	109.25	188.75	133.75	
0.00021186	10	117.75	115.5	125.75	184.75	111.5	125	201.75	138	180.5	119.75	164	167.5	175.5	184	159.25	119	126.25	182.5	148.25	173	
0.00021285	10	180.75	115.5	162.25	118.75	176.5	169.25	195.5	192.25	116.75	163.5	127.75	176.75	131	115	114.5	111.5	179.25	184.5	118.75	122.25	
0.00021384	10	175.25	114.5	127.25	172.5	120	169	108	192.75	172.25	171.25	113.5	203	181.5	180.75	207.25	193.75	120.25	193.5	181	200	
0.00021483	10	191.25	185.25	218.75	122.75	111.75	123.5	121.25	185.75	131.5	112	114	164.5	192.25	188.75	118	125	126.25	183	168.5	185.25	
0.00021582	10	194.75	175.5	130	118.75	119.5	138.25	187.75	121.5	186	195.25	113.25	181.75	118	108.5	121.25	196.75	117	165.75	126.25	117.75	
0.00021681	10	134.25	126.25	169.5	134.5	106	112	141.75	134	202.5	166	164	118.75	210.25	156	172.75	117	191.5	120.5	129	200	
0.0002178	10	175.25	182	122.25	122	150.5	169.25	122.75	111.75	121.5	172.5	127.25	167.5	124.5	111.5	119.75	202	173.75	122.5	155.5	124	
0.00021879	10	212.25	181.5	173.75	170.5	183.5	208.25	112	169.5	181.25	192.25	120.5	159.25	165.25	122.25	120.75	184.75	175.75	174.5	172.5	121	
0.00021978	10	117.5	123.5	153.25	173.5	120	193.25	137	119.25	172.75	167.25	122.75	157	160.75	125.5	118.25	117.25	123.75	170.25	176.5	178	
0.00022077	10	174.5	185.5	132.25	121.75	161.25	166	195.5	162.75	138.5	163.25	199	114	179	118.5	114	188.5	120.5	166.75	168.25	117	
0.00022176	10	175	117.25	186.75	121	192.5	173.25	167.25	179	120	210.25	124.75	116.75	169.75	176.5	112.25	176.5	121.75	182.25	114	114.5	
0.00022275	10	184.5	201.75	121.25	118	109	116.75	192.25	114.25	124.25	189.5	182.25	131.5	113.5	108.25	126.5	188.25	182	190.75	126	175	
0.00022374	10	115.25	120.25	179	122.75	177	112.25	187.75	168	117.5	115.5	205.75	186.25	119.25	110	126	117.75	133	188.25	176.25	139	
0.00022473	10	171	180.75	129	127.25	122	176	130	117	185.5	176.25	171.5	120	183.5	181	123.5	176.75	104.25	133	180	193.5	
0.00022572	10	174	114	123.25	172.25	186.25	187	186.75	121.75	122.25	190.75	179.75	182.25	113.5	170.75	126.75	169.5	182.25	199.5	115	154.75	
0.00022671	10	105.25	194.25	127	175.5	122.25	200	185	114.5	188.75	174.25	118.75	119.75	115.25	112.5	159.75	171	117.75	118	196.25	173.75	
0.0002277	10	127.25	166.5	115	113.75	119.75	114.75	169	115.5	175.25	186.75	175.75	182.25	181.5	118.5	111.25	176.25	184.25	177.75	112.75	121	
0.00022869	10	169.75	122	158	122.25	172.5	114.5	124	114.75	115.75	108.75	121.5	122.5	196	174.5	210.75	169.75	186.75	186.25	181.25	122.5	
0.00022968	10	119.25	159.75	114.5	114	112.25	121	123.25	127	122	117.25	123.5	115.25	127.25	173.5	131.75	183	122	175	114.75	120.5	
0.00023067	10	181	188.5	120.5	183.25	113	189	137	173.5	107.5	119.25	123.25	191	111.25	113.5	177.25	118.25	113	126.75	107.75	130.75	
0.00023166	10	199.75	112.75	120.25	178.5	197.75	197.25	132.75	166.5	127.75	121.5	118.25	176	168.25	114.5	127.25	115.25	163.5	166.75	116.25	111.75	
0.00023265	10	159	188	170.75	178.75	112.5	116.75	122	163.75	132.5	105	171.5	117.5	131	165.25	116.5	127.75	118.5	130	188.25	147.75	
0.00023364	10	125.75	167.75	197.25	173	198.75	166.75	117	116	114.5	199.25	118	132.5	174.5	179	116.5	105.25	119.5	179.5	119	122.5	
0.00023463	10	168.25	125.5	111.25	185.75	183.25	104	109	116	125.5	125.5	203.5	118.5	173.75	120	113.5	107	119.25	191.25	186.75	178.75	
0.00023562	10	110	161.5	173.5	180.25	118.75	129.75	121.5	193.5	128.25	164.5	176	167.25	193.5	118.25	117.75	193.25	194.5	188.25	114.25	178.75	
0.00023661	10	165.5	181.5	182.5	200.5	118.75	107.75	180.25	163.75	127.75	140.75	157.75	186	184.25	134.5	172.25	208.25	110.75	190.5	122.75	182.5	
0.0002376	10	163	188	122	118	123	174.5	113.75	127	121.25	117.75	122.75	118.5	169.5	162.25	118.25	197.25	159.25	139.5	125.5	184.75	
0.00023859	10	172.25	170.5	196	124.75	125.75	185.25	171.5	113	118	149	117.75	163.75	179.25	185.5	197.25	175.5	176.25	123.25	187.5	114	
0.00023958	10	110.75	118.25	187.5	119.75	125	125.5	179.25	178.75	119.25	115.25	185	175.25	117.25	152.5	110	165.25	114.25	195.75	114	117.25	
0.00024057	10	170.25	111	176	118.5	105.75	157.5	189	165.25	117.25	109.25	164.75	217.75	183.75	128.75	175	122.5	171.25	115.25	121.75	119.5	
0.00024156	10	119.5	124.25	120.25	182.25	121.75	120.75	180	123.25	121.75	132	125.5	110.25	182.75	172.75	120	116.75	191.25	168.5	200.75	117.5	
0.00024255	10	179.25	175	190.5	120.75	108.75	184.5	164.5	120	179.75	107.75	177.5	174.75	162.75	190.75	177.5	181	184	162.5	191.5	182.5	
0.00024354	10	107.75	184	140.25	118.5	122	116.5	120.25	126.25	116.75	195	180.5	120.25	178.25	117.75	112.25	108.5	108.5	173	184.25	184.25	
0.00024453	10	180.25	185	123	111	122.25	123.75	113.25	122	192.75	123.5	178.5	192.25	122.75	181	176.5	117.75	171.5	108.25	164.5	113.5	
0.00024552	10	180.25	114.75	114.25	177.5	169	119.25	109.75	197.5	118	147.75	127	120	117.25	119.75	166.25	113	193	112.75	172.25	175.5	
0.00024651	10	129.75	182.5	138.5	178	122.75	124.75	186.25	168.5	197.25	162.75	170.5	114.5	120.75	119.25	180.5	115.5	124.75	124	125	108.5	
0.0002475	10	108.25	118.25	114	136	111.5	126	127.25	180.75	124.25	113.75	118.75	125.25	199	179	124.5	184.25	122.25	125.75	130.75	182.5	
0.00024849	10	116	196	198.25	124.25	119.75	186.75	163.75	178.75	176.75	184.5	175	170.25	118.5	184.75	129.75	127.5	118.25	119	189.25	123.25	
0.00024948	10	121.5	164.25	132.75	121.25	126.25	107.75	175	126	125.25	196	120	124	166.75	183	116	197.75	132	189.25	191.75	121.75	
0.00025047	10	116	197	119	207.25	114	129.5	181.5	117	128.5	179.25	127	176.5	198.25	199.25	110	135.75	115.25	204.75	184.25	120.5	
0.00025146	10	175.5	160	163.5	113.25	121	189	170.25	123.5	180.25	169.25	126.5	119.75	107.25	191	118	120.75	180.75	133.25	119.5	105	
0.00025245	10	119.75	120.5	181.75	117.25	167.5	113	183.75	176.25	132	189.75	178.25	113	111.25	119.75	120.5	176.75	169.25	186	111.5	121.5	
0.00025344	10	122.75	170.25	206	121.75	177.5	112.75	123.5	124.5	120.75	125.5	181.5	159.5	114.75	189	109.75	171.5	122.5	111.25	114.5	178	
0.00025443	10	189	115.75	116.5	124	120.75	109	179.25	188.75	196.5	179.5	158.5	182.5	182.5	114.25	122	179.5	123	173.25	200.5	122	
0.00025542	10	121	120.75	176.75	172.25	181.5	118.75	183.75	182.75	208	163.25	109.25	182.75	179.25	198	119.25	116.25	194.5	117	200.75	177.25	
0.00025641	10	109.75	168.75	176.5	214.5	113.5	111.75	166	182.75	168.75	117.5	127.75	106.25	117	177.75	189.5	124	114.25	113.5	193	122	
0.0002574	10	191.25	170	120.75	194.75	114.5	121	189.25	118.25	127.5	179.25	174	119.75	116.25	159	189.75	110.25	207	209.75	175	176.5	
0.00025839	10	113.75	188.25	122.25	138	122	189	170.75	178.25	122.25	124.5	166	121.25	113.25	161.75	117.5	191.25	126.75	189	183.25	173.75	
0.00025938	10	120.25	123.75	119.75	184	111.25	154.5	179	214	200	181.25	118.25	114.5	183.25	119	178.25	120	126.75	181.25	175.75	171	
0.00026037	10	121.5	125.25	187.5	191.25	199.5	140	192.5	111	191	118.25	177.5	203	195	113.25	178.75	189.75	120.25	184.5	125.75	186.25	
0.00026136	10	180.5	121.25	173.25	130.75	121.5	131.75	178	124.25	208.75	188.25	112.25	122.75	158.75	184	178.5	114	122	118.25	166.75	123.5	
0.00026235	10	181.75	115.25	107.5	164.25	115	183.5	122.25	171.75	117.25	196.5	169.75	119.5	119.5	179.5	112	169.75	124	185	135.25	203.25	
0.00026334	10	182.25	164	190.75	114.25	121	113	120.25	116	119.5	113.5	201.25	191	112.25	207	112	116	194.25	162.5	198	118.5	
0.00026433	10	166.75	117	122.5	104.75	119	225	191.5	187.75	200.5	108.5	188.25	161.75	184.75	118.75	179.75	166	181	174.25	160	120.75	
0.00026532	10	112.25	120.75	188	116	163	165.25	166.5	107	123	126	124	109	114.5	182	115.5	186	113.5	113.75	122.5	180	
0.00026631	10	181.75	111.25	144	117.75	127.25	117	173	117	116.75	125	120.75	168.5	168	119.5	111	120.5	119	183	115.5	193.5	
0.0002673	10	125.25	121.25	117.25	117.5	125.5	110.75	119.5	113.5	111	113.25	126.75	109.5	177.5	119.5	182.25	125.25	179.25	176	120.25	107	
0.00026829	10	206.25	122.75	179	123.25	184	112.5	183.5	110	199.5	181.75	117.75	183.75	177	109.75	158.75	174.5	108.5	129	128	175.75	
0.00026928	10	133.75	125.75	180.75	172.75	116.75	118.75	113.25	126.25	111.75	118.25	120	112.5	131.75	134.25	175	112.75	192.25	181.5	108.5	130.25	
0.00027027	10	123.5	112.5	175.75	198.5	119	113.25	106.5	172.25	127.75	173	199.25	175.75	128.5	117.5	110	167.25	182	172	187.75	184	
0.00027126	10	126.25	174.25	181	157.5	109.5	107.25	164.75	167	119.75	170	115	114.75	158.5	171.75	167.75	181	114	122.75	124.25	115.75	
0.00027225	10	128	152	112.75	199.5	169.75	118.5	179	172.5	123.5	181	176	116	192	114	117.25	114	178	121.25	159.5	122.75	
0.00027324	10	132.25	116	177	182.25	183.75	128	192.25	178	193	118.5	133.25	115.25	188.75	167.25	188.75	189.5	177.75	112.25	202.75	108	
0.00027423	10	177.5	122.5	170.75	116	114.25	119	208	114.5	122.25	117.5	163.5	187.25	114.75	112.5	121.25	174.75	187.5	165.25	114	132	
0.00027522	10	115.5	182.75	114.25	169.75	113	181.25	167.25	189.75	116.75	187.25	138.25	199.25	119	165.75	113.25	171.25	108.5	123	169	175.75	
0.00027621	10	193.75	122.5	124.5	133.25	118	178.5	167.25	114.25	113.5	125.75	181.25	119.5	124.5	180.75	125	192.25	191.5	165	119.75	184.75	
0.0002772	10	167.5	179.75	205.25	177.25	172.25	123.75	130.25	117.75	208	110.25	115	112.25	129.25	127	132	172.25	123	116	183.75	134.5	
0.00027819	10	177.5	169.25	162	199.5	173.5	117.5	119	197.75	183.75	178.5	119.25	190	115.25	120	188	161	118	175	189.25	121.75	
0.00027918	10	177	180.75	193.75	170.75	121.75	154.25	119.75	117.25	176.75	119.5	124.5	192	113.5	182.5	114.25	181.75	116.5	110.5	182	125	
0.00028017	10	109	111.5	119.25	115	183.5	183.75	198.25	173.25	178	116	169.25	184.75	112.5	179.5	188.5	188.5	211.25	117.75	120.75	124.25	
0.00028116	10	113.25	179.5	161.75	196.75	189	187.75	115.5	184	115	111.5	122	163	123.5	174.5	169	119.5	114.25	125.5	117.5	168.25	
0.00028215	10	118	110.25	116.75	180.25	189.25	117	121.5	204	171.75	167.25	112	115.25	127.5	158	125	168	117	184.5	122.25	131.25	
0.00028314	10	171	119.5	130.25	115.75	122	179.75	105	203.75	185.75	114.5	165.5	122.5	169.5	160.25	188	111	118	113	171.5	109.25	
0.00028413	10	186.5	172.75	187.5	211	193	187.75	199.75	169.5	131.75	117.25	171	122	182.25	120	181.5	177.25	120	119.25	192	167.75	
0.00028512	10	211.5	116.5	114	124.25	179.5	115	115	129.75	179.75	165.5	132	121.75	194	122.5	190.5	113.25	120.75	118.25	190.25	125.75	
0.00028611	10	194.75	132.75	183	111.75	111.5	108.75	179	123.75	123.75	115	117.25	109.75	126.5	179	186.5	174.75	125.25	119.25	113	201	
0.0002871	10	204.5	121.5	126.75	166.5	120.75	177.25	124.25	119.5	119.75	115	196	188.25	190.25	192.5	176.5	114.75	113.25	170	177.25	191.5	
0.00028809	10	204.75	126.5	129	167.25	163.75	113.25	114.25	112	114.25	172.5	191	185.75	157.75	120.75	112.25	159.75	116.75	169.25	116.25	172.5	
0.00028908	10	115.25	111	191.75	178.75	109.25	122.75	115.75	108.25	110	167.5	161.75	129.5	114.75	174.5	115	168.25	166.75	186	112.25	119.75	
0.00029007	10	111	113.25	113.5	112.5	175.25	110.5	121	124.75	109	198	149.75	117.5	117.75	111.75	184.75	184.75	180.25	115.75	175.5	126	
0.00029106	10	123	170.25	116.75	113	118.25	177	129	105.5	118.25	174	115	109.25	113.25	118.5	193.25	184	174.5	168	134.75	170.5	
0.00029205	10	164	176	128	122.25	164.5	118.5	170.5	121.5	172.75	166	172.75	186	185.75	184.25	168.25	210	174	116.5	115.25	119.5	
0.00029304	10	114.75	111.25	178	122.5	171.5	175.75	173.75	191	220	114	115.75	176.25	190	125.75	124.25	113.75	183.75	109.5	113.75	180	
0.00029403	10	113.25	116.25	124.75	176.5	123.25	188.25	192.25	115	199.5	188	110.75	189.5	118.5	194	192.75	119.75	115.75	169.75	193.5	112.5	
0.00029502	10	117	125.25	184	130.5	116.5	169.75	191.25	118	190.5	180	186.25	124	117.75	166.5	154.25	108.5	118.25	157	124.25	195.25	
0.00029601	10	112	114.25	163.75	120.75	169.75	121.25	186.75	176	175.5	184.25	195.25	127	113	173	170	118	121.25	118	174.25	114.25	
0.000297	10	120	198	128	178.25	125.25	175.5	175.75	181.25	179.75	178	116.5	154	112.5	116	181.5	176.5	131	124.25	193.75	166.25	
0.00029799	10	211.75	178.5	114.5	183.5	120.75	109.25	176	118	200	180.75	132.75	125.5	184	186	115.5	192	117.75	119	190.25	186	
0.00029898	10	116.25	166.5	125.5	111.75	183.5	173.5	195	198.5	193.5	181	118.5	120.75	127	131.75	103.75	115.5	216.25	188.75	111.5	111.5	
0.00029997	10	199.25	122.25	180	189.5	117	114.25	166	189.5	162.25	113.75	116.5	119.5	180.25	112.5	123	131.75	181	116.5	202.5	163.75	
